gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2618211329	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	de46ad09-afa8-40b4-8509-7f0c967e90e5_10kmL93E042N627	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52075	-0.40117	5000.0						2012-07-10T00:00:00	10	7	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:54.021Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618211241	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	a1c65fab-a2f9-4739-b73a-d5b95a67a954_10kmL93E044N635	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.24758	-0.1941	5000.0						2012-07-12T00:00:00	12	7	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:54.016Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618209311	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	56be322b-5ec6-4c2a-adf7-470b886e48f8_10kmL93E042N625	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.34099	-0.39056	5000.0						2013-07-17T00:00:00	17	7	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre-Yves GOURVIL (cen aquitaine) (Non renseigné)			2020-11-26T14:44:53.888Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618209226	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	66d68ab0-d829-4646-8845-395c17531186_10kmL93E038N634	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.13328	-0.93826	5000.0						2013-07-08T00:00:00	8	7	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Jean CASSAIGNE (biotope) (Non renseigné)			2020-11-26T14:44:53.884Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618208850	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	acd8ea1e-529e-4bee-9c8a-4d025b3adf9d_10kmL93E042N625	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.34099	-0.39056	5000.0						2012-06-01T00:00:00	1	6	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre-Yves GOURVIL (cen aquitaine) (Non renseigné)			2020-11-26T14:44:53.865Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618207905	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	84b27e42-9136-4960-b457-0474d3d2badc_10kmL93E042N627	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52075	-0.40117	5000.0						2010-07-27T00:00:00	27	7	2010	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.801Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618207190	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	567c521d-3f6d-4441-8eaa-f79335b77311_10kmL93E042N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.43087	-0.39586	5000.0						2011-05-17T00:00:00	17	5	2011	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.707Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618206159	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	bc45a95a-190b-4729-8042-58c02cf70cb3_10kmL93E042N625	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.34099	-0.39056	5000.0						2010-08-25T00:00:00	25	8	2010	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.649Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618205678	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	a8ff509c-2057-4b70-8da5-258cdbbd8c98_10kmL93E042N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.43087	-0.39586	5000.0						2012-07-10T00:00:00	10	7	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.623Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618205058	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	dc62c463-f57f-40d9-aa47-782de2e6dfce_10kmL93E042N625	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.34099	-0.39056	5000.0						2014-06-11T00:00:00	11	6	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre-Yves GOURVIL (cen aquitaine) (Non renseigné)			2020-11-26T14:44:53.584Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618204493	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	9d7f92ca-62c5-448d-a3b1-9b6a3de189a6_10kmL93E042N627	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52075	-0.40117	5000.0						2011-07-11T00:00:00	11	7	2011	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.424Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618204247	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	34eb3164-a625-4445-a47d-31736682a5be_10kmL93E037N635	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.21861	-1.06951	5000.0						2012-07-30T00:00:00	30	7	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.411Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618200677	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	8e1ed888-2beb-40cf-97bb-83665c727449_10kmL93E042N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.43087	-0.39586	5000.0						2014-07-17T00:00:00	17	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre-Yves GOURVIL (cen aquitaine) (Non renseigné)			2020-11-26T14:44:53.192Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618200257	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	9fac22e3-eb95-4b2b-9110-b34adf20c160_10kmL93E042N625	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.34099	-0.39056	5000.0						2012-06-01T00:00:00	1	6	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre-Yves GOURVIL (cen aquitaine) (Non renseigné)			2020-11-26T14:44:53.117Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618200023	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	c730b6d7-d53a-4ed8-9bc8-3feee5227b1f_10kmL93E042N627	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52075	-0.40117	5000.0						2011-08-02T00:00:00	2	8	2011	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Yannig BERNARD (eliomys) (Non renseigné)			2020-11-26T14:44:53.103Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618199597	d4df21c8-c2cb-4b15-bec3-ec177e1c2455	834a16ac-deb4-4754-a011-3b1418a97f7d_10kmL93E041N635	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.23602	-0.56938	5000.0						2012-07-13T00:00:00	13	7	2012	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Pierre BOYER (cdc biodiversité) (Non renseigné)			2020-11-26T14:44:53.075Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618195644	59e18e06-9b99-48ee-99d9-68fa82d92d11	5b293ece-9a22-11e7-a201-b8ca3abec300_10kmL93E036N631	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.8544	-1.16808	5000.0						2014-06-06T00:00:00	6	6	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Béatrice DUCOUT (cpie seignanx adour) (Non renseigné)			2020-11-26T14:45:01.114Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017778	5991c9f5-6f12-4e89-aff6-328f5617c5d8	ff66086e-edde-4670-b505-641b77523763_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2014-06-27T00:00:00	27	6	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.603Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017739	5991c9f5-6f12-4e89-aff6-328f5617c5d8	a4fd44b1-de15-4b26-8710-302ac8aa1325_10kmL93E048N644	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	45.07076	0.2675	5000.0						2014-07-02T00:00:00	2	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.602Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017725	5991c9f5-6f12-4e89-aff6-328f5617c5d8	262060c7-4439-42f5-896f-c1da04481eee_10kmL93E033N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39038	-1.5051	5000.0						2014-07-23T00:00:00	23	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.599Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017556	5991c9f5-6f12-4e89-aff6-328f5617c5d8	523b51a7-9f11-4bca-bb9b-838799f03e77_10kmL93E033N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39038	-1.5051	5000.0						2013-07-30T00:00:00	30	7	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.587Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017448	5991c9f5-6f12-4e89-aff6-328f5617c5d8	c81dc32d-cca0-44b9-8da0-8797446b1511_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2014-07-31T00:00:00	31	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.578Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017277	5991c9f5-6f12-4e89-aff6-328f5617c5d8	499a9807-8cb5-452d-bc20-d1a573996056_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2013-06-25T00:00:00	25	6	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.524Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017252	5991c9f5-6f12-4e89-aff6-328f5617c5d8	273774e7-30ce-4d02-855c-7be3346fea72_10kmL93E048N644	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	45.07076	0.2675	5000.0						2013-07-29T00:00:00	29	7	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.522Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618017164	5991c9f5-6f12-4e89-aff6-328f5617c5d8	3466fdc1-b262-4b49-83cd-157bc5d33dde_10kmL93E043N623	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.16503	-0.25724	5000.0						2013-06-04T00:00:00	4	6	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.517Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016928	5991c9f5-6f12-4e89-aff6-328f5617c5d8	edbf89ce-3bfb-49f9-ab9c-d1002ffba2ad_10kmL93E043N623	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.16503	-0.25724	5000.0						2014-07-31T00:00:00	31	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.505Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016888	5991c9f5-6f12-4e89-aff6-328f5617c5d8	bc903aaa-7b9b-4810-823c-ff6859ce297c_10kmL93E033N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39038	-1.5051	5000.0						2014-07-08T00:00:00	8	7	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.503Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016850	5991c9f5-6f12-4e89-aff6-328f5617c5d8	c952e532-9ad7-4b17-a0a4-bea9a477c60b_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2013-08-20T00:00:00	20	8	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.500Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016777	5991c9f5-6f12-4e89-aff6-328f5617c5d8	a28e4c13-e05e-4942-8a83-f46b133318a9_10kmL93E048N644	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	45.07076	0.2675	5000.0						2014-08-12T00:00:00	12	8	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.496Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016703	5991c9f5-6f12-4e89-aff6-328f5617c5d8	a599f3e6-074f-4db3-9421-b7938d143bfe_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2014-06-27T00:00:00	27	6	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.491Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016679	5991c9f5-6f12-4e89-aff6-328f5617c5d8	d360a925-1388-4cf2-b46d-fa8c8726c959_10kmL93E039N627	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.5085	-0.77167	5000.0						2014-06-27T00:00:00	27	6	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.490Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016544	5991c9f5-6f12-4e89-aff6-328f5617c5d8	c79f2e6a-8188-4059-aa16-740aa3ec4e86_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2013-08-13T00:00:00	13	8	2013	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.484Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618016401	5991c9f5-6f12-4e89-aff6-328f5617c5d8	888dad2b-578d-4144-889d-ae9fb3b91c18_10kmL93E041N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42693	-0.51918	5000.0						2014-08-25T00:00:00	25	8	2014	1427020	1427020	HUMAN_OBSERVATION	OAFS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		INCONNU (cen aquitaine) (Non renseigné)			2020-11-26T14:58:18.475Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2617963326	5d8dd766-2aec-4984-9a7c-2476ee5ac294	8dac9030-59da-401a-9878-e8a65057a7ba_10kmL93E032N626	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.38518	-1.62824	5000.0						2015-07-15T00:00:00	15	7	2015	1427020	1427020	HUMAN_OBSERVATION	Association ECOGIS				Non renseigné (Non renseigné)		CC_BY_NC_4_0		Non renseigné (Non renseigné)			2020-11-26T15:09:10.489Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
